Sexo;Total Nacional;Comunidades y Ciudades Autónomas;Tipo de medicamento;Recetado;Total
Hombres;Total;Ceuta (Ciudad Autónoma de);Medicinas para el estómago y/o alteraciones digestivas;TOTAL;100,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Medicinas para el estómago y/o alteraciones digestivas;Recetado;100,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Medicinas para el estómago y/o alteraciones digestivas;No recetado;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Antidepresivos, estimulantes;TOTAL;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Antidepresivos, estimulantes;Recetado;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Antidepresivos, estimulantes;No recetado;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Píldoras para no quedar embarazada;TOTAL;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Píldoras para no quedar embarazada;Recetado;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Píldoras para no quedar embarazada;No recetado;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Hormonas para la menopausia;TOTAL;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Hormonas para la menopausia;Recetado;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Hormonas para la menopausia;No recetado;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Medicamentos para el colesterol;TOTAL;100,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Medicamentos para el colesterol;Recetado;100,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Medicamentos para el colesterol;No recetado;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Medicamentos para la diabetes;TOTAL;100,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Medicamentos para la diabetes;Recetado;100,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Medicamentos para la diabetes;No recetado;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Medicamentos para el tiroides;TOTAL;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Medicamentos para el tiroides;Recetado;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Medicamentos para el tiroides;No recetado;0,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Otros medicamentos;TOTAL;100,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Otros medicamentos;Recetado;100,00
Hombres;Total;Ceuta (Ciudad Autónoma de);Otros medicamentos;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el catarro, gripe, garganta, bronquios;TOTAL;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el catarro, gripe, garganta, bronquios;Recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el catarro, gripe, garganta, bronquios;No recetado;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el dolor;TOTAL;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el dolor;Recetado;29,36
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el dolor;No recetado;70,64
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para bajar la fiebre;TOTAL;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para bajar la fiebre;Recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para bajar la fiebre;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Reconstituyentes (vitaminas, minerales, tónicos);TOTAL;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Reconstituyentes (vitaminas, minerales, tónicos);Recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Reconstituyentes (vitaminas, minerales, tónicos);No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Laxantes;TOTAL;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Laxantes;Recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Laxantes;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Antibióticos;TOTAL;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Antibióticos;Recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Antibióticos;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Tranquilizantes, relajantes, pastillas para dormir;TOTAL;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Tranquilizantes, relajantes, pastillas para dormir;Recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Tranquilizantes, relajantes, pastillas para dormir;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicamentos para la alergia;TOTAL;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicamentos para la alergia;Recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicamentos para la alergia;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el reuma;TOTAL;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el reuma;Recetado;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el reuma;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el corazón;TOTAL;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el corazón;Recetado;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el corazón;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para la tensión arterial;TOTAL;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para la tensión arterial;Recetado;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para la tensión arterial;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el estómago y/o alteraciones digestivas;TOTAL;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el estómago y/o alteraciones digestivas;Recetado;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicinas para el estómago y/o alteraciones digestivas;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Antidepresivos, estimulantes;TOTAL;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Antidepresivos, estimulantes;Recetado;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Antidepresivos, estimulantes;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Píldoras para no quedar embarazada;TOTAL;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Píldoras para no quedar embarazada;Recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Píldoras para no quedar embarazada;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Hormonas para la menopausia;TOTAL;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Hormonas para la menopausia;Recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Hormonas para la menopausia;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicamentos para el colesterol;TOTAL;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicamentos para el colesterol;Recetado;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicamentos para el colesterol;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicamentos para la diabetes;TOTAL;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicamentos para la diabetes;Recetado;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicamentos para la diabetes;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicamentos para el tiroides;TOTAL;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicamentos para el tiroides;Recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Medicamentos para el tiroides;No recetado;0,00
Hombres;Total;Melilla (Ciudad Autónoma de);Otros medicamentos;TOTAL;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Otros medicamentos;Recetado;100,00
Hombres;Total;Melilla (Ciudad Autónoma de);Otros medicamentos;No recetado;0,00
Mujeres;Total;;Medicinas para el catarro, gripe, garganta, bronquios;TOTAL;100,00
Mujeres;Total;;Medicinas para el catarro, gripe, garganta, bronquios;Recetado;73,92
Mujeres;Total;;Medicinas para el catarro, gripe, garganta, bronquios;No recetado;26,08
Mujeres;Total;;Medicinas para el dolor;TOTAL;100,00
Mujeres;Total;;Medicinas para el dolor;Recetado;79,10
Mujeres;Total;;Medicinas para el dolor;No recetado;20,90
Mujeres;Total;;Medicinas para bajar la fiebre;TOTAL;100,00
Mujeres;Total;;Medicinas para bajar la fiebre;Recetado;84,30
Mujeres;Total;;Medicinas para bajar la fiebre;No recetado;15,70
Mujeres;Total;;Reconstituyentes (vitaminas, minerales, tónicos);TOTAL;100,00
Mujeres;Total;;Reconstituyentes (vitaminas, minerales, tónicos);Recetado;73,08
Mujeres;Total;;Reconstituyentes (vitaminas, minerales, tónicos);No recetado;26,92
Mujeres;Total;;Laxantes;TOTAL;100,00
Mujeres;Total;;Laxantes;Recetado;75,72
Mujeres;Total;;Laxantes;No recetado;24,28
Mujeres;Total;;Antibióticos;TOTAL;100,00
Mujeres;Total;;Antibióticos;Recetado;98,15
Mujeres;Total;;Antibióticos;No recetado;1,85
Mujeres;Total;;Tranquilizantes, relajantes, pastillas para dormir;TOTAL;100,00
Mujeres;Total;;Tranquilizantes, relajantes, pastillas para dormir;Recetado;97,67
Mujeres;Total;;Tranquilizantes, relajantes, pastillas para dormir;No recetado;2,33
Mujeres;Total;;Medicamentos para la alergia;TOTAL;100,00
Mujeres;Total;;Medicamentos para la alergia;Recetado;97,73
Mujeres;Total;;Medicamentos para la alergia;No recetado;2,27
Mujeres;Total;;Medicinas para el reuma;TOTAL;100,00
Mujeres;Total;;Medicinas para el reuma;Recetado;99,83
Mujeres;Total;;Medicinas para el reuma;No recetado;0,17
Mujeres;Total;;Medicinas para el corazón;TOTAL;100,00
Mujeres;Total;;Medicinas para el corazón;Recetado;100,00
Mujeres;Total;;Medicinas para el corazón;No recetado;0,00
Mujeres;Total;;Medicinas para la tensión arterial;TOTAL;100,00
Mujeres;Total;;Medicinas para la tensión arterial;Recetado;99,92
Mujeres;Total;;Medicinas para la tensión arterial;No recetado;0,08
Mujeres;Total;;Medicinas para el estómago y/o alteraciones digestivas;TOTAL;100,00
Mujeres;Total;;Medicinas para el estómago y/o alteraciones digestivas;Recetado;98,37
Mujeres;Total;;Medicinas para el estómago y/o alteraciones digestivas;No recetado;1,63
Mujeres;Total;;Antidepresivos, estimulantes;TOTAL;100,00
Mujeres;Total;;Antidepresivos, estimulantes;Recetado;99,65
Mujeres;Total;;Antidepresivos, estimulantes;No recetado;0,35
Mujeres;Total;;Píldoras para no quedar embarazada;TOTAL;100,00
Mujeres;Total;;Píldoras para no quedar embarazada;Recetado;95,38
Mujeres;Total;;Píldoras para no quedar embarazada;No recetado;4,62
Mujeres;Total;;Hormonas para la menopausia;TOTAL;100,00
Mujeres;Total;;Hormonas para la menopausia;Recetado;97,94
Mujeres;Total;;Hormonas para la menopausia;No recetado;2,06
Mujeres;Total;;Medicamentos para el colesterol;TOTAL;100,00
Mujeres;Total;;Medicamentos para el colesterol;Recetado;99,53
Mujeres;Total;;Medicamentos para el colesterol;No recetado;0,47
Mujeres;Total;;Medicamentos para la diabetes;TOTAL;100,00
Mujeres;Total;;Medicamentos para la diabetes;Recetado;100,00
Mujeres;Total;;Medicamentos para la diabetes;No recetado;0,00
Mujeres;Total;;Medicamentos para el tiroides;TOTAL;100,00
Mujeres;Total;;Medicamentos para el tiroides;Recetado;99,50
Mujeres;Total;;Medicamentos para el tiroides;No recetado;0,50
Mujeres;Total;;Otros medicamentos;TOTAL;100,00
Mujeres;Total;;Otros medicamentos;Recetado;94,17
Mujeres;Total;;Otros medicamentos;No recetado;5,83
Mujeres;Total;Andalucía;Medicinas para el catarro, gripe, garganta, bronquios;TOTAL;100,00
Mujeres;Total;Andalucía;Medicinas para el catarro, gripe, garganta, bronquios;Recetado;82,87
Mujeres;Total;Andalucía;Medicinas para el catarro, gripe, garganta, bronquios;No recetado;17,13
Mujeres;Total;Andalucía;Medicinas para el dolor;TOTAL;100,00
Mujeres;Total;Andalucía;Medicinas para el dolor;Recetado;87,33
Mujeres;Total;Andalucía;Medicinas para el dolor;No recetado;12,67
Mujeres;Total;Andalucía;Medicinas para bajar la fiebre;TOTAL;100,00
Mujeres;Total;Andalucía;Medicinas para bajar la fiebre;Recetado;100,00
Mujeres;Total;Andalucía;Medicinas para bajar la fiebre;No recetado;0,00
Mujeres;Total;Andalucía;Reconstituyentes (vitaminas, minerales, tónicos);TOTAL;100,00
Mujeres;Total;Andalucía;Reconstituyentes (vitaminas, minerales, tónicos);Recetado;70,37
Mujeres;Total;Andalucía;Reconstituyentes (vitaminas, minerales, tónicos);No recetado;29,63
Mujeres;Total;Andalucía;Laxantes;TOTAL;100,00
Mujeres;Total;Andalucía;Laxantes;Recetado;72,49
Mujeres;Total;Andalucía;Laxantes;No recetado;27,51
Mujeres;Total;Andalucía;Antibióticos;TOTAL;100,00
Mujeres;Total;Andalucía;Antibióticos;Recetado;96,47
Mujeres;Total;Andalucía;Antibióticos;No recetado;3,53
Mujeres;Total;Andalucía;Tranquilizantes, relajantes, pastillas para dormir;TOTAL;100,00
Mujeres;Total;Andalucía;Tranquilizantes, relajantes, pastillas para dormir;Recetado;98,01
Mujeres;Total;Andalucía;Tranquilizantes, relajantes, pastillas para dormir;No recetado;1,99
Mujeres;Total;Andalucía;Medicamentos para la alergia;TOTAL;100,00
Mujeres;Total;Andalucía;Medicamentos para la alergia;Recetado;98,30
Mujeres;Total;Andalucía;Medicamentos para la alergia;No recetado;1,70
Mujeres;Total;Andalucía;Medicinas para el reuma;TOTAL;100,00
Mujeres;Total;Andalucía;Medicinas para el reuma;Recetado;100,00
Mujeres;Total;Andalucía;Medicinas para el reuma;No recetado;0,00
Mujeres;Total;Andalucía;Medicinas para el corazón;TOTAL;100,00
Mujeres;Total;Andalucía;Medicinas para el corazón;Recetado;100,00
Mujeres;Total;Andalucía;Medicinas para el corazón;No recetado;0,00
Mujeres;Total;Andalucía;Medicinas para la tensión arterial;TOTAL;100,00
Mujeres;Total;Andalucía;Medicinas para la tensión arterial;Recetado;100,00
Mujeres;Total;Andalucía;Medicinas para la tensión arterial;No recetado;0,00
Mujeres;Total;Andalucía;Medicinas para el estómago y/o alteraciones digestivas;TOTAL;100,00
Mujeres;Total;Andalucía;Medicinas para el estómago y/o alteraciones digestivas;Recetado;98,12
Mujeres;Total;Andalucía;Medicinas para el estómago y/o alteraciones digestivas;No recetado;1,88
Mujeres;Total;Andalucía;Antidepresivos, estimulantes;TOTAL;100,00
Mujeres;Total;Andalucía;Antidepresivos, estimulantes;Recetado;100,00
Mujeres;Total;Andalucía;Antidepresivos, estimulantes;No recetado;0,00
Mujeres;Total;Andalucía;Píldoras para no quedar embarazada;TOTAL;100,00
Mujeres;Total;Andalucía;Píldoras para no quedar embarazada;Recetado;100,00
Mujeres;Total;Andalucía;Píldoras para no quedar embarazada;No recetado;0,00
Mujeres;Total;Andalucía;Hormonas para la menopausia;TOTAL;100,00
Mujeres;Total;Andalucía;Hormonas para la menopausia;Recetado;100,00
Mujeres;Total;Andalucía;Hormonas para la menopausia;No recetado;0,00
Mujeres;Total;Andalucía;Medicamentos para el colesterol;TOTAL;100,00
Mujeres;Total;Andalucía;Medicamentos para el colesterol;Recetado;98,79
Mujeres;Total;Andalucía;Medicamentos para el colesterol;No recetado;1,21
Mujeres;Total;Andalucía;Medicamentos para la diabetes;TOTAL;100,00
Mujeres;Total;Andalucía;Medicamentos para la diabetes;Recetado;100,00
Mujeres;Total;Andalucía;Medicamentos para la diabetes;No recetado;0,00
Mujeres;Total;Andalucía;Medicamentos para el tiroides;TOTAL;100,00
Mujeres;Total;Andalucía;Medicamentos para el tiroides;Recetado;100,00
Mujeres;Total;Andalucía;Medicamentos para el tiroides;No recetado;0,00
Mujeres;Total;Andalucía;Otros medicamentos;TOTAL;100,00
Mujeres;Total;Andalucía;Otros medicamentos;Recetado;98,97
Mujeres;Total;Andalucía;Otros medicamentos;No recetado;1,03
Mujeres;Total;Aragón;Medicinas para el catarro, gripe, garganta, bronquios;TOTAL;100,00
Mujeres;Total;Aragón;Medicinas para el catarro, gripe, garganta, bronquios;Recetado;91,50
Mujeres;Total;Aragón;Medicinas para el catarro, gripe, garganta, bronquios;No recetado;8,50
Mujeres;Total;Aragón;Medicinas para el dolor;TOTAL;100,00
Mujeres;Total;Aragón;Medicinas para el dolor;Recetado;76,33
Mujeres;Total;Aragón;Medicinas para el dolor;No recetado;23,67
Mujeres;Total;Aragón;Medicinas para bajar la fiebre;TOTAL;100,00
Mujeres;Total;Aragón;Medicinas para bajar la fiebre;Recetado;100,00
Mujeres;Total;Aragón;Medicinas para bajar la fiebre;No recetado;0,00
Mujeres;Total;Aragón;Reconstituyentes (vitaminas, minerales, tónicos);TOTAL;100,00
Mujeres;Total;Aragón;Reconstituyentes (vitaminas, minerales, tónicos);Recetado;81,03
Mujeres;Total;Aragón;Reconstituyentes (vitaminas, minerales, tónicos);No recetado;18,97
Mujeres;Total;Aragón;Laxantes;TOTAL;100,00
Mujeres;Total;Aragón;Laxantes;Recetado;77,69
Mujeres;Total;Aragón;Laxantes;No recetado;22,31
Mujeres;Total;Aragón;Antibióticos;TOTAL;100,00
Mujeres;Total;Aragón;Antibióticos;Recetado;100,00
Mujeres;Total;Aragón;Antibióticos;No recetado;0,00
Mujeres;Total;Aragón;Tranquilizantes, relajantes, pastillas para dormir;TOTAL;100,00
Mujeres;Total;Aragón;Tranquilizantes, relajantes, pastillas para dormir;Recetado;96,85
Mujeres;Total;Aragón;Tranquilizantes, relajantes, pastillas para dormir;No recetado;3,15
Mujeres;Total;Aragón;Medicamentos para la alergia;TOTAL;100,00
Mujeres;Total;Aragón;Medicamentos para la alergia;Recetado;99,01
Mujeres;Total;Aragón;Medicamentos para la alergia;No recetado;0,99
Mujeres;Total;Aragón;Medicinas para el reuma;TOTAL;100,00
Mujeres;Total;Aragón;Medicinas para el reuma;Recetado;100,00
Mujeres;Total;Aragón;Medicinas para el reuma;No recetado;0,00
Mujeres;Total;Aragón;Medicinas para el corazón;TOTAL;100,00
Mujeres;Total;Aragón;Medicinas para el corazón;Recetado;100,00
Mujeres;Total;Aragón;Medicinas para el corazón;No recetado;0,00
Mujeres;Total;Aragón;Medicinas para la tensión arterial;TOTAL;100,00
Mujeres;Total;Aragón;Medicinas para la tensión arterial;Recetado;100,00
Mujeres;Total;Aragón;Medicinas para la tensión arterial;No recetado;0,00
Mujeres;Total;Aragón;Medicinas para el estómago y/o alteraciones digestivas;TOTAL;100,00
Mujeres;Total;Aragón;Medicinas para el estómago y/o alteraciones digestivas;Recetado;100,00
Mujeres;Total;Aragón;Medicinas para el estómago y/o alteraciones digestivas;No recetado;0,00
Mujeres;Total;Aragón;Antidepresivos, estimulantes;TOTAL;100,00
Mujeres;Total;Aragón;Antidepresivos, estimulantes;Recetado;100,00
Mujeres;Total;Aragón;Antidepresivos, estimulantes;No recetado;0,00
